REPORT_YEAR,COUNT_,COUNT_CLEARED
2022,7,2
2023,107,75
2021,175,16
2023,16,3
2023,95,68
2020,58,46
2021,22,10
2020,17,2
2022,18,18
2022,13,12
2023,9,2
2022,4,2
2020,2,1
2020,8,2
2023,17,14
2023,7,4
2023,163,4
2020,106,4
2022,1,1
2020,15,3
2023,12,10
2023,31,31
2023,18,14
2020,189,15
2021,1,1
2021,1,1
2023,28,8
2022,6,4
2022,124,9
2020,71,44
2023,4,2
2023,8,7
2020,7,5
2021,7,3
2022,114,76
2022,217,8
2023,63,24
2020,9,5
2021,177,62
2023,12,3
2021,2,1
2021,1,1
2022,3,2
2023,12,11
2021,17,11
2020,26,13
2023,7,4
2023,33,21
2020,1,1
2022,8,8
2021,2,2
2021,12,12
2021,45,2
2022,107,39
2023,23,14
2020,3,3
2020,11,1
2020,8,1
2023,7,5
2023,55,13
2020,759,81
2021,8,2
2022,15,5
2020,21,1
2020,6,3
2021,42,4
2021,22,7
2021,148,8
2023,13,2
2020,7,5
2021,2,1
2020,2,2
2022,6,4
2022,87,25
2020,9,8
2020,12,3
2022,68,35
2021,5,1
2022,152,22
2023,28,25
2020,117,38
2023,3,3
2020,22,1
2020,9,1
2023,2,2
2022,1,1
2021,2,1
2022,8,4
2022,124,13
2021,13,11
2020,9,4
2021,8,2
2021,59,1
2021,7,5
2020,19,15
2020,240,48
2023,11,1
2022,17,8
2022,63,3
2020,8,3
2022,17,9
2021,63,39
2021,1,1
2023,47,32
2020,2,2
2021,1,1
2022,70,5
2021,4,2
2021,17,2
2020,1,1
2022,139,117
2022,3,1
2023,12,6
2022,20,19
2023,11,9
2020,5,3
2023,9,1
2022,7,4
2021,53,4
2023,10,4
2022,26,16
2020,1,1
2021,4,4
2022,10,3
2023,150,21
2023,4,4
2021,12,9
2023,5,1
2022,5,3
2023,5,3
2023,9,3
2020,56,21
2021,112,14
2022,13,11
2020,5,1
2020,16,11
2023,11,4
2020,262,46
2021,11,9
2021,25,9
2020,5,1
2020,79,17
2022,11,6
2022,3,1
2023,49,11
2021,10,5
2023,70,2
2021,375,52
2023,34,32
2022,23,19
2022,7,1
2023,11,6
2020,1,1
2022,2,2
2020,39,33
2021,12,3
2022,5,1
2022,27,4
2021,62,8
2020,10,4
2023,5,1
2023,124,5
2020,10,2
2020,12,3
2022,1,1
2021,5,2
2022,72,18
2023,23,19
2020,68,3
2023,177,122
2023,9,6
2021,30,2
2020,139,4
2020,6,6
2022,5,4
2023,45,34
2022,12,6
2020,117,20
2021,1,1
2020,16,13
2022,18,6
2020,43,34
2020,26,12
2022,15,7
2020,21,12
2021,1,1
2022,15,2
2021,36,4
2022,18,15
2022,5,4
2023,52,17
2020,29,14
2022,20,5
2023,9,6
2020,3,3
2021,4,2
2023,89,21
2021,2,2
2020,103,7
2022,53,1
2023,39,1
2020,38,2
2021,3,3
2023,22,13
2020,24,3
2022,85,5
2022,36,27
2021,2,1
2021,4,3
2023,14,7
2022,13,4
2023,27,8
2023,2,2
2020,37,1
2022,24,10
2022,18,5
2023,21,11
2021,3,1
2022,1,1
2020,12,4
2023,19,7
2022,9,7
2020,346,210
2020,173,48
2022,13,10
2021,41,24
2021,3,1
2021,43,36
2020,8,3
2023,65,12
2022,202,32
2021,64,52
2022,81,17
2023,7,1
2020,7,1
2020,18,7
2021,6,2
2021,6,2
2022,16,9
2023,70,60
2023,2,2
2021,8,4
2020,16,5
2020,2,2
2022,582,138
2021,26,4
2023,119,8
2023,21,9
2021,32,2
2023,38,38
2021,2,2
2023,27,6
2022,15,2
2021,59,3
2021,47,7
2022,29,17
2020,1,1
2020,9,5
2020,116,19
2022,224,33
2020,21,3
2022,31,25
2022,1,1
2023,23,8
2023,133,36
2020,1,1
2020,51,15
2022,16,5
2023,300,16
2023,13,6
2022,5,2
2021,19,1
2021,6,4
2023,155,11
2023,117,93
2022,201,113
2023,2,1
2022,26,1
2021,88,9
2022,9,4
2020,77,70
2020,26,14
2023,90,59
2022,3,1
2022,1,1
2022,1,1
2023,28,26
2020,18,7
2022,62,5
2022,42,7
2022,73,2
2022,28,6
2023,8,4
2021,10,4
2022,102,2
2020,3,3
2023,27,19
2022,7,5
2022,18,5
2021,7,3
2020,45,1
2022,26,18
2021,5,1
2020,19,16
2021,224,26
2021,14,7
2020,13,7
2023,6,5
2023,1,1
2020,17,15
2020,26,4
2021,48,1
2023,4,4
2022,3,2
2020,5,3
2021,91,53
2022,9,1
2021,18,12
2023,119,90
2021,8,8
2023,124,94
2020,1,1
2021,96,4
2020,20,10
2020,7,1
2021,36,8
2021,28,12
2021,42,11
2023,113,17
2021,11,8
2022,105,63
2022,49,3
2022,13,2
2021,9,2
2023,17,6
2020,21,7
2021,57,3
2020,111,6
2021,10,8
2021,8,4
2022,127,18
2023,29,17
2020,56,16
2020,5,1
2023,6,3
2020,16,8
2023,34,28
2020,10,10
2022,11,1
2021,14,6
2020,6,3
2020,18,7
2022,21,3
2022,12,6
2021,3,2
2021,38,26
2020,354,84
2021,14,10
2022,12,2
2020,16,8
2022,15,12
2023,10,6
2023,3,1
2020,50,5
2023,84,9
2020,114,19
2020,2,1
2021,32,14
2021,17,4
2021,33,27
2023,3,1
2022,7,1
2020,12,5
2021,17,5
2022,12,6
2022,27,20
2021,2,2
2020,33,2
2023,2,1
2021,3,3
2021,5,5
2020,23,16
2022,2,2
2022,55,8
2023,48,41
2022,21,12
2020,94,22
2020,1,1
2023,17,8
2023,47,2
2022,3,1
2023,2,1
2023,33,5
2022,25,16
2021,9,8
2020,26,11
2023,243,83
2022,13,10
2020,36,5
2020,13,4
2021,4,2
2022,1,1
2020,1,1
2023,112,15
2023,52,27
2021,2,1
2020,51,3
2021,25,23
2023,12,7
2020,4,2
2020,1,1
2020,28,17
2021,1,1
2023,13,3
2023,51,7
2021,1,1
2021,2,1
2023,13,10
2020,4,3
2022,140,89
2021,131,98
2022,4,4
2021,12,6
2020,37,3
2021,2,2
2022,45,1
2020,7,5
2022,3,1
2021,3,3
2020,6,6
2020,4,3
2023,11,8
2021,21,19
2020,10,3
2020,112,36
2020,28,1
2020,3,2
2022,33,2
2020,7,1
2020,17,9
2020,9,2
2023,8,3
2023,15,3
2022,10,9
2021,8,8
2022,16,4
2020,185,114
2022,16,7
2023,12,10
2021,74,3
2020,71,6
2020,16,3
2023,220,137
2022,1,1
2020,33,11
2023,2,1
2022,874,199
2020,2,1
2023,2,1
2022,118,102
2020,7,1
2023,103,33
2023,29,6
2021,2,1
2021,4,2
2021,21,5
2022,17,2
2020,20,1
2021,29,2
2021,5,1
2020,23,2
2020,8,1
2023,4,3
2022,45,24
2021,320,57
2021,60,16
2020,6,1
2022,30,14
2020,99,34
2020,218,24
2021,5,1
2023,57,48
2023,5,4
2020,32,27
2020,65,8
2023,8,5
2023,111,81
2023,20,7
2020,4,2
2020,4,3
2023,15,5
2020,40,14
2021,6,3
2020,24,18
2021,6,2
2022,35,26
2023,1,1
2023,3,1
2022,45,22
2023,106,7
2022,67,1
2022,13,8
2023,2,1
2022,1,1
2023,55,36
2022,346,33
2023,7,5
2020,2,1
2021,2,2
2020,53,5
2022,3,2
2020,10,4
2020,46,34
2022,1,1
2022,37,2
2023,69,15
2023,17,11
2021,26,17
2020,1,1
2020,60,50
2021,12,8
2022,3,3
2022,9,6
2021,6,1
2020,15,14
2022,23,8
2020,156,26
2022,28,15
2022,2,1
2021,11,8
2021,72,59
2023,14,4
2023,32,23
2021,5,2
2022,22,4
2021,13,7
2023,4,2
2023,80,14
2021,1,1
2022,42,6
2020,10,8
2022,5,4
2020,12,8
2021,6,4
2023,17,3
2023,177,158
2020,52,4
2021,13,7
2020,49,3
2022,8,8
2020,25,19
2020,1,1
2022,10,8
2023,5,2
2022,7,7
2020,9,1
2021,41,5
2022,5,1
2022,105,56
2020,3,3
2022,96,16
2021,36,22
2021,7,1
2022,15,13
2022,1,1
2020,79,28
2020,133,120
2021,33,2
2020,4,3
2020,25,21
2020,2,1
2021,294,29
2022,7,6
2022,11,2
2020,6,1
2023,1,1
2021,1,1
2021,19,11
2023,21,4
2022,4,4
2020,41,22
2022,176,18
2022,12,2
2020,7,2
2021,10,7
2023,10,4
2021,19,15
2020,34,24
2023,86,58
2021,5,3
2023,54,9
2020,2,1
2020,37,4
2022,6,1
2021,19,10
2021,88,3
2021,5,5
2022,18,14
2020,35,24
2021,7,1
2022,58,3
2023,44,38
2022,53,37
2021,10,6
2021,9,9
2022,199,3
2022,39,1
2022,327,122
2020,21,2
2020,2,1
2020,5,5
2022,499,89
2020,82,69
2020,4,2
2022,126,71
2020,18,3
2020,44,6
2020,9,5
2020,2,1
2022,1,1
2022,41,19
2021,7,3
2020,36,1
2023,23,1
2020,11,3
2023,2,2
2021,3,1
2021,4,4
2022,35,22
2022,9,1
2022,7,1
2022,65,2
2022,30,3
2021,18,7
2023,28,26
2020,50,19
2020,8,1
2023,7,3
2021,31,20
2022,3,3
2022,1,1
2023,35,25
2020,16,2
2022,22,17
2021,83,5
2020,63,56
2022,150,48
2021,5,1
2020,9,2
2022,6,3
2023,6,6
2023,7,1
2020,8,6
2023,4,2
2020,16,9
2021,18,4
2021,30,3
2023,18,1
2021,4,4
2022,9,6
2022,42,1
2022,207,129
2020,40,26
2021,126,22
2020,92,15
2023,8,3
2021,10,6
2020,23,18
2021,6,2
2021,1,1
2022,18,1
2020,3,3
2021,3,1
2021,160,15
2023,5,1
2021,27,15
2021,12,10
2022,89,82
2022,12,8
2023,11,9
2022,41,10
2022,1,1
2020,82,53
2022,22,17
2023,33,3
2020,7,4
2020,218,36
2022,5,3
2021,43,7
2020,8,7
2022,9,1
2022,45,36
2021,9,8
2020,31,15
2022,292,24
2022,105,57
2023,40,16
2022,21,16
2020,2,1
2022,6,4
2022,5,5
2020,8,5
2022,3,3
2021,122,42
2022,117,71
2020,116,30
2020,4,4
2023,2,1
2020,8,7
2023,39,24
2020,14,1
2020,10,10
2021,36,11
2021,66,16
2020,4,1
2022,1,1
2021,5,3
2022,1,1
2020,15,3
2022,13,2
2022,2,2
2022,1,1
2023,162,6
2023,70,5
2021,1,1
2020,21,7
2020,197,51
2023,2,2
2020,21,1
2022,13,4
2022,11,3
2021,1,1
2023,54,29
2023,6,5
2022,485,39
2021,17,8
2020,9,6
2022,6,2
2023,3,1
2022,105,23
2020,4,2
2023,24,12
2020,1,1
2020,55,10
2022,373,32
2021,29,11
2021,4,2
2023,1,1
2020,5,4
2023,8,5
2021,16,9
2023,7,1
2021,25,20
2023,2,2
2020,14,2
2021,90,1
2020,186,107
2021,35,8
2021,60,1
2021,10,2
2023,8,2
2021,1,1
2020,3,1
2021,183,115
2020,1,1
2022,7,2
2023,13,1
2023,3,1
2023,1,1
2023,11,7
2023,11,4
2023,1,1
2021,42,1
2023,13,4
2020,5,5
2022,7,7
2023,3,1
2021,19,14
2020,140,22
2021,1,1
2021,12,1
2020,78,26
2021,30,14
2023,3,2
2022,8,8
2021,2,1
2021,6,6
2021,11,3
2020,1,1
2022,32,1
2021,16,9
2020,10,6
2022,8,5
2023,4,4
2023,1,1
2022,10,8
2021,32,10
2021,4,1
2022,1,1
2022,12,9
2022,6,5
2023,11,11
2021,11,11
2020,743,163
2020,2,1
2020,8,8
2022,12,3
2020,86,41
2022,1,1
2021,77,36
2021,14,6
2021,3,1
2023,9,8
2020,4,2
2022,6,4
2023,62,3
2022,25,15
2023,22,5
2022,2,2
2020,2,1
2021,3,3
2021,1,1
2022,17,9
2021,48,7
2023,1,1
2023,14,4
2022,1,1
2021,1,1
2022,121,8
2021,37,4
2022,12,1
2022,2,2
2020,140,34
2022,4,1
2022,2,2
2023,22,4
2021,16,8
2020,91,8
2022,12,2
2021,1,1
2022,3,1
2021,7,1
2023,49,8
2020,13,8
2020,7,5
2022,3,2
2022,75,16
2021,63,2
2022,29,21
2023,20,13
2020,8,1
2020,304,42
2020,80,4
2021,8,1
2020,8,4
2022,4,1
2020,14,7
2022,19,8
2021,124,4
2023,28,16
2022,71,1
2022,36,30
2023,50,18
2023,1,1
2022,3,3
2023,153,12
2022,93,9
2023,42,25
2022,2,1
2020,41,8
2023,4,4
2022,2,2
2020,29,18
2020,3,3
2021,4,2
2021,2,2
2022,87,62
2020,5,3
2023,3,2
2021,311,37
2023,3,2
2022,13,9
2023,11,7
2022,98,52
2020,234,29
2023,90,54
2021,7,2
2022,4,1
2021,2,2
2020,4,1
2022,4,4
2023,5,3
2020,2,1
2020,129,11
2022,1,1
2020,97,21
2022,2,1
2020,82,19
2023,24,18
2022,15,3
2023,24,16
2023,5,1
2021,24,14
2021,29,1
2022,2,2
2023,96,15
2020,8,5
2022,16,2
2022,37,12
2020,16,4
2022,34,2
2023,5,3
2020,14,1
2023,27,5
2020,26,3
2021,1,1
2021,350,197
2020,48,44
2021,5,5
2022,9,1
2020,20,2
2021,5,5
2023,11,1
2023,53,1
2023,11,4
2023,12,2
2022,5,4
2021,13,1
2020,21,11
2020,15,13
2022,3,1
2020,63,13
2021,15,1
2023,957,231
2022,12,7
2022,2,2
2021,10,8
2020,12,11
2021,162,13
2020,126,14
2023,1,1
2023,10,8
2020,19,14
2023,3,2
2022,166,106
2021,2,1
2020,37,9
2022,8,5
2023,10,2
2021,68,9
2020,11,2
2020,410,111
2022,4,2
2022,19,3
2023,39,7
2020,15,2
2022,11,2
2022,88,8
2021,72,2
2020,5,5
2020,103,27
2020,78,42
2020,4,1
2023,294,3
2020,19,5
2021,2,1
2021,11,3
2020,3,1
2020,1,1
2022,11,6
2021,23,15
2020,89,22
2021,44,11
2021,11,11
2022,9,7
2020,1,1
2023,40,2
2023,2,1
2020,6,5
2021,7,3
2022,1,1
2023,6,5
2021,6,3
2020,12,7
2021,3,2
2023,59,5
2022,10,3
2022,7,1
2022,55,31
2020,65,45
2021,8,5
2021,10,9
2022,21,12
2020,127,25
2020,4,1
2022,2,2
2021,193,15
2020,56,28
2021,3,1
2022,41,40
2023,176,46
2022,76,47
2020,7,5
2022,25,13
2021,5,4
2022,5,5
2021,73,1
2022,27,18
2021,6,1
2023,2,2
2020,13,5
2021,15,5
2022,4,3
2022,46,31
2020,10,8
2023,32,27
2023,3,1
2021,3,3
2023,1,1
2021,11,5
2023,25,2
2023,13,3
2022,28,26
2022,106,64
2021,91,9
2023,6,4
2020,6,2
2022,55,1
2020,1,1
2023,14,13
2022,5,3
2020,18,15
2020,7,1
2023,51,1
2023,15,8
2023,20,14
2021,4,3
2023,176,162
2021,5,1
2021,11,3
2020,11,6
2022,8,6
2022,4,4
2022,53,43
2023,4,2
2022,6,6
2021,12,8
2022,83,18
2021,5,1
2020,18,15
2020,16,1
2021,49,4
2021,5,1
2021,71,44
2023,78,55
2021,4,4
2022,71,32
2023,11,8
2022,96,21
2020,5,3
2020,3,3
2021,5,1
2023,231,13
2022,2,1
2022,1,1
2020,25,5
2020,17,4
2023,52,3
2022,145,28
2021,9,2
2020,6,4
2023,21,6
2020,3,1
2020,162,17
2021,17,8
2020,51,3
2021,7,4
2020,111,79
2022,27,9
2022,5,1
2023,8,6
2020,13,11
2020,63,5
2022,87,68
2022,1,1
2023,470,41
2023,43,1
2023,9,2
2021,1,1
2022,16,7
2021,23,3
2020,13,3
2021,2,1
2022,7,7
2022,39,36
2020,10,3
2022,15,3
2021,7,3
2020,18,7
2023,39,5
2020,2,1
2023,6,1
2020,24,2
2021,72,16
2021,3,3
2023,6,4
2022,10,8
2020,2,1
2023,42,15
2022,115,102
2023,118,81
2020,12,2
2021,7,3
2020,8,2
2021,15,14
2020,44,9
2023,11,1
2023,6,1
2023,15,1
2020,1,1
2023,7,3
2020,1,1
2020,9,3
2021,8,6
2022,42,5
2021,100,25
2020,124,84
2023,43,30
2023,5,1
2023,179,16
2023,25,23
2022,417,63
2023,937,258
2023,12,10
2022,8,6
2022,5,1
2022,57,40
2022,9,2
2021,12,7
2022,12,12
2021,5,2
2020,383,109
2023,12,8
2021,8,2
2020,27,26
2023,251,32
2023,21,14
2020,1,1
2023,15,4
2022,3,3
2023,2,1
2020,6,5
2020,36,30
2022,6,2
2020,9,3
2022,43,1
2023,11,4
2022,20,15
2022,35,8
2020,14,6
2021,74,5
2022,2,2
2022,14,8
2021,10,2
2020,174,149
2023,5,4
2022,3,2
2020,11,2
2022,17,13
2021,22,8
2023,71,16
2022,1,1
2021,116,13
2021,3,3
2022,11,2
2022,13,7
2020,10,10
2022,5,5
2021,37,25
2023,196,132
2022,416,77
2021,18,11
2020,45,1
2020,413,49
2020,25,7
2020,92,2
2020,6,1
2022,1,1
2021,39,2
2023,53,6
2022,8,4
2022,295,24
2020,16,3
2020,10,2
2020,14,6
2023,8,3
2023,52,45
2022,91,73
2023,63,6
2021,5,3
2023,1,1
2020,2,1
2023,43,3
2020,126,36
2022,3,3
2021,7,5
2021,16,8
2020,3,1
2020,36,4
2023,117,98
2022,62,1
2020,188,44
2020,6,4
2020,5,3
2023,24,8
2023,8,3
2023,14,4
2021,9,2
2021,3,2
2020,22,16
2023,74,14
2021,149,41
2023,4,2
2023,7,1
2020,18,11
2022,110,3
2020,1,1
2021,14,7
2021,104,8
2020,2,1
2020,11,2
2022,784,123
2023,14,8
2020,94,84
2021,48,36
2022,9,8
2021,9,5
2023,5,1
2022,2,1
2023,118,10
2022,59,22
2022,19,19
2021,167,60
2020,88,23
2022,99,80
2022,23,19
2020,1,1
2020,66,44
2020,10,10
2020,10,4
2020,4,3
2020,53,11
2021,351,21
2020,7,5
2023,69,22
2022,4,4
2023,71,24
2022,66,14
2022,5,4
2022,45,27
2022,1,1
2021,52,47
2023,140,119
2020,4,4
2020,84,23
2022,6,6
2020,4,1
2021,10,2
2022,21,7
2023,1,1
2022,3,1
2021,4,1
2020,72,54
2022,25,16
2020,43,23
2020,28,15
2021,73,1
2023,3,3
2023,82,6
2020,238,29
2023,54,1
2023,31,2
2020,2,2
2020,17,9
2023,2,2
2023,49,8
2021,28,19
2022,1,1
2021,49,6
2021,1,1
2020,3,1
2023,19,6
2021,4,3
2020,23,3
2020,113,98
2023,3,1
2020,4,3
2021,3,3
2020,2,2
2020,10,2
2021,1,1
2020,15,3
2021,5,2
2022,2,1
2021,58,53
2021,6,3
2020,6,2
2020,26,17
2021,2,1
2020,9,3
2021,170,91
2023,76,70
2021,50,33
2021,17,11
2021,18,10
2020,38,2
2022,9,6
2023,9,3
2023,9,2
2023,18,9
2023,3,3
2021,238,25
2022,17,2
2021,14,6
2020,317,42
2023,25,3
2022,1,1
2020,6,5
2021,164,108
2021,163,8
2020,1,1
2022,5,3
2022,15,7
2023,1,1
2021,12,2
2023,24,5
2020,9,5
2023,1,1
2021,26,3
2020,80,10
2021,68,2
2021,90,9
2021,7,7
2023,10,4
2022,13,5
2020,4,4
2020,7,7
2023,242,169
2022,12,12
2023,59,10
2021,34,13
2020,20,4
2023,7,2
2020,6,1
2022,10,2
2020,3,1
2022,55,49
2021,5,3
2022,678,85
2020,11,5
2022,6,5
2023,15,5
2020,35,30
2020,42,30
2022,5,3
2023,49,12
2022,44,5
2020,10,8
2023,22,2
2022,9,1
2021,171,148
2022,7,2
2022,12,1
2020,3,3
2022,61,8
2023,486,320
2021,10,9
2023,3,1
2020,2,1
2021,13,10
2020,11,1
2022,91,66
2021,875,45
2023,112,35
2022,35,11
2020,10,3
2020,21,3
2022,11,7
2023,12,9
2021,46,24
2022,54,13
2021,190,12
2023,6,4
2021,2,1
2022,27,5
2020,8,1
2020,1,1
2020,3,3
2021,19,19
2021,3,3
2023,2,1
2020,6,5
2021,143,46
2023,1,1
2020,4,1
2020,81,46
2020,12,7
2021,2,1
2020,2,1
2022,4,4
2023,79,64
2023,34,11
2022,3,2
2021,61,5
2021,7,1
2023,135,15
2020,105,68
2022,38,21
2023,10,5
2022,38,36
2021,619,76
2023,89,35
2020,70,18
2023,55,2
2022,4,2
2020,5,1
2022,10,4
2023,5,1
2023,105,35
2021,16,11
2020,21,18
2021,18,2
2022,45,7
2023,6,5
2020,4,4
2020,266,20
2022,24,19
2020,6,1
2022,11,2
2023,3,3
2022,5,2
2022,1,1
2022,119,80
2021,5,3
2021,12,9
2022,26,1
2022,90,7
2023,15,4
2021,2,2
2020,9,5
2022,54,16
2020,19,16
2022,59,3
2022,18,6
2020,4,4
2022,31,2
2021,9,4
2023,66,17
2021,290,50
2020,140,87
2023,41,31
2023,9,6
2023,4,1
2020,11,3
2020,12,5
2021,58,38
2022,2,2
2021,24,13
2023,30,2
2022,443,66
2022,14,12
2023,24,6
2021,11,2
2020,2,2
2023,72,1
2020,18,1
2022,22,12
2022,6,3
2023,70,58
2022,26,5
2023,90,70
2020,38,1
2022,22,12
2023,3,3
2020,13,9
2020,28,3
2020,9,1
2021,85,60
2020,36,28
2023,78,56
2023,4,4
2020,28,5
2022,87,4
2021,1,1
2023,327,136
2020,3,1
2020,5,4
2022,59,52
2020,79,21
2020,3,1
2020,24,22
2021,3,3
2020,9,8
2020,29,1
2022,104,7
2020,14,14
2022,37,20
2020,18,11
2023,115,34
2022,7,6
2020,2,2
2021,23,19
2022,31,24
2021,1,1
2020,1,1
2023,25,1
2023,10,4
2020,19,8
2020,10,1
2020,17,2
2021,35,16
2021,3,2
2022,85,51
2021,1,1
2022,27,9
2020,3,1
2023,1,1
2023,2,2
2023,8,2
2020,4,1
2021,9,9
2021,6,1
2023,212,30
2021,56,18
2021,2,2
2021,133,27
2021,3,1
2020,6,4
2020,1,1
2021,2,1
2022,23,2
2020,35,4
2021,15,11
2023,131,32
2023,2,1
2021,319,101
2020,8,4
2020,16,6
2023,6,3
2020,223,41
2022,1,1
2021,77,53
2023,70,37
2022,178,45
2022,14,11
2021,606,572
2020,132,17
2020,20,2
2023,42,26
2023,5,4
2021,7,1
2023,17,17
2022,14,11
2023,2,2
2021,26,9
2020,54,3
2022,1,1
2023,5,4
2021,90,52
2020,71,3
2020,14,14
2021,3,1
2020,101,10
2021,1,1
2020,139,12
2021,3,3
2023,5,2
2023,7,2
2022,2,1
2022,13,3
2022,4,1
2021,169,56
2021,2,2
2021,4,4
2020,5,4
2023,920,134
2020,1,1
2020,18,15
2020,11,10
2020,361,50
2022,10,4
2022,229,42
2023,4,4
2021,79,12
2022,1292,270
2022,1,1
2023,34,5
2023,2,1
2020,8,8
2021,1,1
2022,41,2
2022,84,64
2020,47,22
2021,3,2
2023,108,39
2021,6,1
2022,34,14
2023,96,2
2020,104,16
2022,2,2
2023,1,1
2021,35,8
2021,14,12
2022,47,36
2022,2,2
2023,156,16
2021,4,4
2021,85,8
2020,13,6
2021,9,1
2021,6,5
2022,15,1
2023,6,5
2021,17,4
2021,5,2
2022,15,1
2022,10,10
2020,55,32
2021,34,1
2021,711,142
2023,3,2
2021,1,1
2023,8,8
2022,14,14
2022,9,4
2020,4,4
2022,2,1
2023,127,70
2023,840,117
2023,51,4
2020,6,4
2020,1,1
2023,9,7
2020,84,77
2023,9,6
2021,13,7
2023,117,7
2020,2,2
2020,84,53
2020,12,9
2020,55,36
2023,23,11
2022,16,14
2023,50,13
2023,85,43
2022,14,6
2023,1,1
2020,13,4
2023,205,11
2022,5,4
2021,76,56
2021,47,2
2023,11,2
2020,30,5
2021,5,3
2021,22,14
2020,5,1
2023,2,1
2020,2,2
2021,97,90
2021,3,1
2020,32,26
2022,44,15
2023,62,47
2021,1,1
2023,4,1
2021,9,8
2023,8,1
2022,8,3
2022,49,1
2023,6,6
2021,6,2
2020,180,40
2023,1,1
2021,87,51
2021,85,25
2022,11,1
2023,6,6
2023,201,122
2022,94,18
2022,6,3
2020,12,2
2020,172,59
2023,120,43
2023,9,8
2022,221,137
2023,12,7
2021,5,4
2020,4,4
2021,10,10
2021,4,3
2023,104,58
2022,9,4
2023,12,11
2020,11,3
2022,44,3
2023,3,2
2022,46,43
2020,91,9
2020,20,1
2022,1,1
2020,26,6
2023,7,4
2022,17,15
2023,9,4
2020,41,34
2022,173,38
2022,15,8
2023,136,6
2021,52,2
2021,10,2
2020,12,2
2022,17,4
2023,4,2
2022,21,16
2022,4,1
2023,1,1
2023,71,10
2021,135,17
2023,1,1
2023,29,5
2020,3,2
2021,1,1
2023,10,4
2020,62,14
2022,2,1
2021,26,17
2022,31,27
2023,15,4
2022,11,4
2020,294,44
2023,16,3
2021,19,2
2020,86,24
2020,3,2
2023,10,3
2021,40,5
2022,1,1
2021,1,1
2020,4,4
2021,101,28
2020,19,8
2020,9,2
2022,3,2
2022,1,1
2022,54,4
2020,39,18
2023,22,16
2022,11,5
2023,116,7
2020,29,28
2023,62,4
2023,104,8
2022,18,8
2023,12,8
2022,60,1
2023,131,11
2021,4,3
2022,159,129
2020,2,1
2020,8,2
2021,2,1
2023,77,5
2022,4,4
2020,1,1
2021,31,20
2023,205,21
2021,10,1
2021,15,8
2020,92,12
2020,28,21
2021,100,4
2020,43,19
2020,156,29
2023,10,7
2021,4,2
2023,117,36
2023,516,74
2021,32,15
2023,8,4
2020,14,4
2023,3,1
2022,5,1
2020,8,5
2022,5,1
2020,5,1
2021,3,1
2020,18,3
2020,13,2
2023,209,114
2020,92,70
2022,30,4
2022,4,1
2022,3,3
2021,5,5
2023,64,10
2023,7,2
2023,113,1
2021,38,1
2020,23,4
2020,30,4
2022,4,1
2020,10,3
2023,7,7
2023,5,4
2021,21,11
2020,1,1
2021,45,35
2023,52,14
2020,12,10
2022,22,16
2023,8,4
2020,13,10
2020,10,1
2022,159,36
2023,19,13
2023,13,3
2022,6,1
2023,68,5
2023,79,70
2023,4,2
2021,20,12
2021,99,90
2021,20,5
2022,30,1
2022,5,1
2023,16,5
2020,11,5
2022,3,3
2023,64,5
2023,6,6
2021,8,2
2020,6,6
2023,20,1
2020,17,9
2022,26,4
2023,23,19
2020,115,48
2020,78,28
2022,78,21
2023,1,1
2022,18,8
2023,8,3
2022,11,5
2023,3,3
2020,3,2
2022,8,3
2020,15,9
2023,273,182
2023,2,1
2022,46,2
2023,70,57
2023,16,15
2022,4,3
2021,7,4
2020,211,18
2023,1,1
2023,16,16
2020,7,2
2021,6,4
2023,2,1
2021,22,6
2021,16,6
2023,183,139
2021,47,42
2022,10,9
2022,9,4
2020,86,26
2021,19,18
2022,69,60
2022,74,4
2021,1,1
2020,92,70
2020,5,2
2022,2,2
2022,5,5
2022,46,40
2023,80,52
2020,125,7
2023,70,5
2021,1,1
2023,43,24
2020,1,1
2021,8,8
2020,11,5
2022,1,1
2020,3,1
2020,108,67
2022,34,4
2022,4,4
2023,22,13
2021,19,19
2022,2,2
2023,12,10
2020,2,2
2020,21,19
2020,1,1
2023,178,19
2022,176,46
2022,32,27
2020,10,2
2021,4,3
2023,6,5
2021,11,9
2022,1,1
2021,53,19
2021,25,22
2020,347,74
2021,33,6
2022,250,28
2022,59,49
2023,197,14
2022,1075,48
2023,4,1
2021,35,4
2023,6,3
2020,2,2
2021,17,5
2020,17,10
2021,44,28
2021,3,3
2020,21,4
2020,64,35
2020,2,1
2023,7,2
2020,17,17
2023,8,1
2023,8,5
2023,296,29
2023,70,4
2022,2,1
2020,7,5
2023,11,11
2021,5,2
2021,2,2
2023,2,2
2020,47,10
2020,1,1
2020,8,2
2021,10,5
2021,19,17
2022,53,3
2022,102,95
2023,24,10
2022,79,46
2022,6,3
2021,5,1
2023,2,1
2023,16,8
2023,165,31
2022,24,22
2020,9,3
2021,7,3
2022,42,26
2020,6,6
2020,1,1
2022,14,6
2020,10,1
2020,5,3
2020,9,9
2021,34,5
2023,2,1
2022,2,1
2022,10,4
2021,27,16
2020,31,3
2023,4,4
2020,4,4
2023,357,51
2021,60,9
2020,8,4
2020,13,10
2020,5,1
2022,6,1
2020,207,55
2023,11,5
2020,12,10
2022,96,2
2021,71,19
2020,80,8
2020,15,6
2022,63,31
2023,103,73
2021,30,24
2020,20,6
